Date,Daily Mean PM2.5 Concentration,DAILY_AQI_VALUE,CBSA_NAME
2022-10-09,14.5,56,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-10,9.2,38,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-11,7,29,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-12,7.3,30,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-13,8.4,35,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-14,13.6,54,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-15,11.5,48,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-16,23,74,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-17,59.3,153,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-18,89.4,169,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-19,52.2,142,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-20,40.9,114,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-21,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-22,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-23,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-24,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-25,2.4,10,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-26,5.3,22,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-27,6.7,28,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-28,5.2,22,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-29,11.6,48,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-30,6.5,27,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-31,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-01,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-02,2.5,10,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-03,9.1,38,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-04,1.1,5,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-05,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-06,2,8,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-07,1.3,5,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-08,6.9,29,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-09,10.7,45,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-10,11.1,46,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-11,8.4,35,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-12,12.8,52,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-13,21.6,71,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-14,14.1,55,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-15,12,50,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-16,18.3,64,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-17,9.5,40,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-18,7.3,30,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-19,7.3,30,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-20,26.9,82,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-21,23.6,75,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-22,13.2,53,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-23,7.1,30,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-24,14.8,57,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-25,9.3,39,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-26,6.6,28,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-27,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-28,3.9,16,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-29,5.4,23,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-30,1.6,7,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-01,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-02,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-03,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-04,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-05,8,33,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-06,9.6,40,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-07,8.8,37,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-08,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-09,1.6,7,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-10,1.6,7,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-11,5.6,23,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-12,7.4,31,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-13,8.8,37,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-14,9.8,41,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-15,10.2,43,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-16,10,42,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-17,17.7,63,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-18,9.1,38,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-19,7.2,30,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-20,5.6,23,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-21,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-22,2,8,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-23,5.9,25,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-24,6.3,26,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-25,5.4,23,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-26,1.6,7,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-28,2.1,9,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-29,2.1,9,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-30,1.7,7,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-31,4,17,"Portland-Vancouver-Hillsboro, OR-WA"
2022-01-01,6.8,28,"Portland-Vancouver-Hillsboro, OR-WA"
2022-01-02,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2022-01-03,2.1,9,"Portland-Vancouver-Hillsboro, OR-WA"
2022-01-04,2.5,10,"Portland-Vancouver-Hillsboro, OR-WA"
2022-01-05,5.5,23,"Portland-Vancouver-Hillsboro, OR-WA"
2022-01-06,0,0,"Portland-Vancouver-Hillsboro, OR-WA"
2022-01-07,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
